x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
179187,190981,106206,308.9852,304.9863,625.3781
179187,190981,126206,312.0112,302.1958,611.8949
179187,190981,146206,314.2251,299.5512,598.1981
179187,190981,166206,316.2072,296.7708,583.8871
179187,190981,186206,317.7238,294.3808,571.5348
179187,190981,206206,319.7048,291.3928,558.6129
179187,190981,226206,322.1502,287.0805,544.6499
179187,190981,246206,323.2032,283.2478,530.5267
179187,190981,266206,323.6766,280.3737,516.0825
179187,190981,286206,324.2679,276.8029,498.6826
179187,190981,306206,325.6708,273.6149,482.5288
179187,190981,326206,325.9150,272.7296,465.4389
179187,190981,346206,325.8101,271.0563,449.0531
179187,190981,366206,326.5165,267.7400,432.9975
179187,190981,386206,327.6862,263.8059,418.0284
179187,190981,406206,328.5074,257.8633,402.0277
179187,210981,86206,301.5607,320.5492,631.0874
179187,210981,106206,304.1226,319.1176,618.4138
179187,210981,126206,306.6838,316.4285,605.7765
179187,210981,146206,309.9438,315.2141,590.8855
179187,210981,206206,317.1641,304.8245,550.2328
179187,210981,226206,319.8412,299.4004,536.0924
179187,210981,246206,321.1256,294.6091,522.2902
179187,210981,266206,321.3674,291.6338,507.0002
179187,210981,286206,322.0742,288.6855,490.7663
179187,210981,306206,322.7807,284.8479,474.3905
179187,210981,326206,323.1396,282.6952,458.1650
179187,210981,346206,323.3813,280.3005,443.5603
179187,210981,366206,323.6228,276.8631,428.3151
179187,210981,386206,324.4447,273.0156,412.7673
179187,210981,406206,324.6864,268.6642,396.7836
179187,210981,426206,325.0441,262.5438,379.6880
179187,230981,266206,319.2911,305.1938,498.5220
179187,230981,286206,320.1132,302.5346,483.4009
179187,230981,306206,320.4710,297.4568,466.9457
179187,230981,326206,320.9451,293.4735,450.7837
179187,230981,346206,320.8373,290.1276,437.2124
179187,230981,366206,320.8453,286.0036,423.5170
179187,230981,386206,321.0870,282.2846,407.8713
179187,230981,406206,321.7943,278.6964,390.5871
179187,230981,426206,322.0361,273.6360,374.0162
179187,230981,446206,322.8576,268.1727,357.8549
179187,250981,246206,316.3935,321.9023,504.1763
179187,250981,266206,317.2134,317.5804,491.0417
179187,250981,286206,317.8023,314.1925,476.9896
179187,250981,306206,318.0442,310.3030,460.9611
179187,250981,326206,318.4020,305.9516,444.9774
179187,250981,346206,318.5269,302.5044,430.5603
179187,250981,366206,318.6511,297.0560,415.8238
179187,250981,386206,318.6605,292.8751,400.2230
179187,250981,406206,319.2512,288.9955,383.3663
179187,250981,426206,319.9565,284.3179,368.0417
179187,250981,446206,320.7780,279.9910,352.6544
179187,270981,246206,313.1545,334.1507,497.6223
179187,270981,266206,314.4383,329.3495,484.6482
179187,270981,286206,315.1433,325.8676,470.4625
179187,270981,306206,314.6891,322.4230,454.5052
179187,270981,326206,314.6978,317.3947,439.2432
179187,270981,346206,315.9840,315.1109,424.6560
179187,270981,366206,316.4580,310.9052,408.4585
179187,270981,386206,316.2352,305.2716,391.9147
179187,270981,406206,316.9414,300.1345,375.0944
179187,270981,426206,317.5303,295.2938,360.0993
179187,270981,446206,318.2359,292.1208,345.3703
179187,290981,266206,311.4311,341.5460,478.4415
179187,290981,286206,311.9041,337.7653,463.9711
179187,290981,306206,312.0299,334.1748,448.2274
179187,290981,326206,312.3868,329.1464,432.9654
179187,290981,346206,313.0936,327.7620,417.6921
179187,290981,366206,313.5683,325.2239,401.7608
179187,290981,386206,314.0423,319.2493,384.4513
179187,290981,406206,314.6317,312.4445,367.3649
179187,290981,426206,315.2207,307.0998,351.9338
179187,290981,446206,315.8108,305.0732,337.1507
179187,310981,366206,311.0262,338.2085,394.8501
179187,310981,386206,311.5002,332.7378,377.9766
179187,310981,406206,312.5527,325.9132,362.5463
179187,310981,426206,312.5615,321.5347,347.5065
179187,310981,446206,313.3857,320.9137,330.9328
179187,310981,486206,314.4469,315.5806,304.5995
179187,330981,406206,310.3604,343.9599,356.7989
179187,330981,426206,310.7189,341.8319,341.1701
199187,50981,46206,313.4230,223.4749,725.7421
199187,50981,86206,317.1534,212.5183,695.9035
199187,70981,46206,310.6501,237.0178,717.3798
199187,70981,66206,312.2849,233.0515,701.1018
199187,70981,86206,313.9179,227.9192,686.5340
199187,70981,106206,315.5506,223.0339,672.5983
199187,70981,126206,317.6468,218.3437,659.6418
199187,70981,146206,318.5834,215.1681,646.4531
199187,90981,26206,303.9201,253.8925,726.4984
199187,90981,46206,307.6472,249.7875,705.8126
199187,90981,66206,308.9323,244.9294,690.9331
199187,90981,86206,309.1726,240.4124,676.8194
199187,90981,106206,310.3404,235.9275,664.0143
199187,90981,126206,312.5520,231.5263,652.1705
199187,90981,146206,314.0692,228.9238,638.9547
199187,90981,166206,315.4706,227.1169,625.7473
199187,90981,186206,316.4089,225.3891,611.2489
199187,90981,206206,318.1598,223.7130,596.4030
199187,110981,26206,300.3337,265.8692,718.7160
199187,110981,46206,303.9430,259.3851,698.7172
199187,110981,66206,305.4597,253.5857,684.0430
199187,110981,86206,305.3521,249.3257,669.7333
199187,110981,106206,305.8249,246.1428,655.8324
199187,110981,126206,307.9210,243.1870,644.2193
199187,110981,146206,309.5555,241.5529,629.8543
199187,110981,166206,311.5390,241.6211,615.5237
199187,110981,186206,312.9408,239.8660,601.9690
199187,110981,206206,315.2708,237.1275,588.1387
199187,110981,226206,317.6005,234.6533,574.8247
199187,130981,46206,299.0808,271.9278,690.1956
199187,130981,66206,301.5264,265.3772,674.4532
199187,130981,86206,301.1852,260.1315,661.4085
199187,130981,106206,302.4708,257.8379,647.6494
199187,130981,126206,304.2194,254.5930,634.9235
199187,130981,146206,306.0868,254.5500,620.5753
199187,130981,166206,308.1864,255.1566,606.4492
199187,130981,186206,310.1678,252.4429,593.2155
199187,130981,206206,312.1489,249.6773,580.3291
199187,130981,226206,314.5938,247.1414,568.1904
199187,130981,246206,316.2269,243.4790,554.4498
199187,130981,266206,316.4693,240.7186,538.4830
199187,150981,86206,296.3229,272.8793,653.0382
199187,150981,106206,297.4917,270.1311,640.0362
199187,150981,126206,300.6330,267.8174,627.9328
199187,150981,146206,303.7779,269.0835,613.2007
199187,150981,166206,306.2252,267.8174,598.6571
199187,150981,186206,308.2069,266.4205,585.7521
199187,150981,206206,309.4906,262.9435,573.8190
199187,150981,226206,311.0063,259.3380,561.9838
199187,150981,246206,312.0592,255.5991,547.9941
199187,150981,266206,312.7663,253.2241,531.7331
199187,150981,286206,314.2868,250.8167,514.1631
199187,150981,326206,316.5155,247.0966,479.3165
199187,150981,346206,316.7578,243.8915,463.2787
199187,170981,66206,292.1483,287.6560,657.9103
199187,170981,86206,291.2280,285.7457,645.3980
199187,170981,106206,293.0928,284.7910,634.1043
199187,170981,126206,297.5123,283.0700,620.3175
199187,170981,146206,301.7006,281.1119,605.0706
199187,170981,166206,303.6831,279.6482,591.0882
199187,170981,186206,305.6643,277.9425,578.7265
199187,170981,206206,306.7156,275.1400,567.6122
199187,170981,226206,308.0000,271.3739,554.5663
199187,170981,246206,308.7051,267.7043,540.1136
199187,170981,266206,309.4116,264.9092,524.3782
199187,170981,286206,310.7000,262.7243,506.8437
199187,170981,306206,312.2203,260.3935,489.5230
199187,170981,326206,313.6248,260.1998,473.1359
199187,170981,346206,313.7520,259.4579,457.3728
199187,170981,366206,314.4578,254.3454,441.1490
199187,170981,386206,315.0467,247.9582,425.0774
199187,190981,46206,287.2783,307.2627,664.7386
199187,190981,66206,287.8673,302.5505,649.6455
199187,190981,86206,287.8742,300.1929,638.6023
199187,190981,106206,290.5523,298.4797,625.5282
199187,190981,126206,295.9006,297.2378,611.5806
199187,190981,146206,298.9263,295.2156,599.0497
199187,190981,166206,301.0242,292.1782,584.9347
199187,190981,186206,302.4248,289.8994,572.6002
199187,190981,206206,303.7098,287.5959,559.6691
199187,190981,226206,305.2271,284.1905,545.7325
199187,190981,246206,306.0482,280.9137,531.6980
199187,190981,266206,306.2892,277.7827,517.4499
199187,190981,286206,307.2287,274.2291,499.9341
199187,190981,306206,309.2126,271.3671,483.1211
199187,190981,326206,309.9208,270.6522,466.4140
199187,190981,346206,310.9765,269.5000,450.3481
199187,190981,366206,311.4511,265.9194,433.7763
199187,190981,386206,312.2727,261.3875,418.2378
199187,190981,406206,312.7453,254.3159,402.1755
199187,210981,66206,284.2803,317.5340,644.5947
199187,210981,86206,285.3320,313.2541,631.9409
199187,210981,106206,287.8934,310.3772,619.0366
199187,210981,126206,292.3125,309.4072,606.3178
199187,210981,146206,295.5725,309.7741,592.2718
199187,210981,166206,297.7866,307.0702,578.2100
199187,210981,186206,299.6519,304.3564,564.9763
199187,210981,206206,301.4017,301.7465,551.0481
199187,210981,226206,302.3383,297.5284,537.2190
199187,210981,246206,303.1582,293.4116,524.2357
199187,210981,266206,304.0961,290.0680,509.1238
199187,210981,286206,305.4991,286.4872,492.5518
199187,210981,306206,307.0185,282.3257,475.2945
199187,210981,326206,307.7262,280.8919,458.8282
199187,210981,346206,308.6645,278.5662,443.7602
199187,210981,366206,308.5587,275.2673,427.5890
199187,210981,386206,308.9162,271.1975,412.0058
199187,210981,406206,309.6214,265.7762,396.3254
199187,210981,426206,310.2105,258.8850,379.8178
199187,230981,106206,285.2359,325.5507,612.7123
199187,230981,246206,301.1979,306.4676,515.3214
199187,230981,266206,303.4123,303.4055,500.6098
199187,230981,286206,304.2342,299.7630,485.2133
199187,230981,306206,304.2443,294.4728,467.8946
199187,230981,326206,305.5314,291.1143,451.3581
199187,230981,346206,305.8885,288.2057,437.1454
199187,230981,366206,306.0135,284.2545,422.2923
199187,230981,386206,306.4873,280.6294,406.7801
199187,230981,406206,307.7741,276.2704,390.0839
199187,230981,426206,308.3635,270.4909,373.7537
199187,230981,446206,308.9528,265.1042,357.8418
199187,250981,226206,296.9100,323.6259,517.9662
199187,250981,246206,298.5414,319.1310,505.9891
199187,250981,266206,301.5668,315.0657,492.6580
199187,250981,286206,301.6916,311.3962,478.2055
199187,250981,306206,300.4247,306.9857,461.8571
199187,250981,326206,301.2476,303.5161,445.3029
199187,250981,346206,302.5341,300.5752,429.7812
199187,250981,366206,303.7035,295.4528,414.3854
199187,250981,386206,304.8733,291.0320,398.8646
199187,250981,406206,306.5076,286.6631,382.9964
199187,250981,426206,307.6772,281.8915,367.5381
199187,250981,446206,307.9181,277.0855,352.3115
199187,270981,226206,294.4839,335.1232,510.3441
199187,270981,246206,296.3472,330.3886,498.4472
199187,270981,266206,297.8634,326.1605,485.4460
199187,270981,286206,298.3356,321.9078,471.8484
199187,270981,306206,298.1130,318.0778,456.1851
199187,270981,326206,298.3555,314.7022,439.7645
199187,270981,346206,299.8743,311.9836,424.2783
199187,270981,366206,302.4376,308.1283,408.0178
199187,270981,386206,303.3755,302.7169,391.5093
199187,270981,406206,305.3579,297.7154,375.3030
199187,270981,426206,306.8752,292.9684,360.4412
199187,270981,446206,306.5362,289.3682,345.5257
199187,290981,226206,293.9124,346.4101,505.6511
199187,290981,246206,294.9641,341.9252,492.8460
199187,290981,266206,294.8556,337.2872,479.5426
199187,290981,286206,295.7916,332.8715,466.2745
199187,290981,306206,296.9621,329.6143,450.5839
199187,290981,326206,297.6684,325.4432,434.1548
199187,290981,346206,299.1875,323.3150,418.5257
199187,290981,366206,301.0560,321.1892,401.3561
199187,290981,386206,301.9943,316.0520,384.5358
199187,290981,406206,303.8601,309.6053,368.0989
199187,290981,426206,304.9137,304.8510,352.5249
199187,290981,446206,304.8070,302.1228,337.8670
199187,310981,246206,293.0009,353.5903,487.1469
199187,310981,266206,293.1239,348.2334,474.0843
199187,310981,286206,294.0601,344.4674,461.0385
199187,310981,346206,297.4576,335.9313,411.7931
199187,310981,366206,298.5137,333.8230,394.5080
199187,310981,386206,299.8001,328.7796,377.8211
199187,310981,406206,301.6651,322.6812,362.8621
199187,310981,426206,301.9060,318.4903,348.0892
199187,310981,446206,301.8004,316.9011,332.6649
199187,330981,366206,296.7833,345.1990,387.6960
199187,330981,386206,297.0255,341.4553,371.4538
199187,330981,406206,298.0786,338.2724,357.5527
199187,330981,426206,297.8559,335.9716,343.0816
199187,330981,446206,299.0266,333.2703,327.4796
219187,70981,66206,295.1283,226.8856,702.0172
219187,70981,86206,296.1817,221.8917,686.5234
219187,70981,106206,296.6544,218.0590,672.4003
219187,70981,126206,297.5905,214.3696,659.6037
219187,90981,46206,289.2131,245.4574,708.9175
219187,90981,66206,294.7957,241.5966,690.4037
219187,90981,86206,294.3402,238.4485,676.2715
219187,90981,106206,293.0711,234.2382,663.1551
219187,90981,126206,293.0776,229.4273,651.0094
219187,90981,146206,292.7368,225.0710,638.1066
219187,90981,166206,294.0216,222.1178,624.9533
219187,110981,46206,287.8332,256.9668,698.9267
219187,110981,66206,291.9060,252.2070,681.0994
219187,110981,86206,290.8694,248.6810,667.9736
219187,110981,106206,290.4128,244.8979,655.0438
219187,110981,126206,290.5359,240.8060,642.6572
219187,110981,146206,290.0794,237.5615,629.9318
219187,110981,166206,291.1323,234.9591,616.7161
219187,110981,186206,293.5786,233.1100,603.0277
219187,110981,206206,296.1415,231.3473,588.7604
219187,110981,226206,298.1232,229.2240,575.3839
219187,130981,46206,279.9519,269.4211,692.5250
219187,130981,66206,284.6034,262.9145,675.7225
219187,130981,86206,286.3517,257.8489,662.2320
219187,130981,106206,285.8973,255.3184,647.0132
219187,130981,126206,287.0654,252.2441,634.6702
219187,130981,146206,287.6540,249.6245,621.5703
219187,130981,166206,289.9853,248.3757,606.9111
219187,130981,186206,291.9674,246.9368,593.5253
219187,130981,206206,293.4845,245.2657,580.9321
219187,130981,226206,295.0014,242.9276,568.2325
219187,130981,246206,296.7508,239.2059,554.1269
219187,150981,66206,278.6949,273.1722,668.0217
219187,150981,86206,279.6321,269.2974,653.4177
219187,150981,106206,280.1063,268.0144,638.9903
219187,150981,126206,282.7835,265.2141,626.3353
219187,150981,146206,285.4624,264.2716,612.6730
219187,150981,166206,288.2577,263.2871,598.5299
219187,150981,186206,290.3552,260.7018,585.1982
219187,150981,206206,291.4070,258.1909,573.6563
219187,150981,226206,292.1109,255.2278,561.3312
219187,150981,246206,293.3960,251.6001,547.3592
219187,150981,266206,295.3794,248.9506,531.4098
219187,150981,286206,297.7122,246.4319,513.8219
219187,150981,306206,298.7681,243.4515,496.2790
219187,150981,326206,299.5908,240.8960,480.4633
219187,150981,346206,300.4129,237.0831,464.6840
219187,170981,46206,273.4768,291.2497,673.6578
219187,170981,66206,275.2266,285.8455,657.8614
219187,170981,86206,274.7710,283.3892,644.4322
219187,170981,106206,275.5911,281.3921,632.4983
219187,170981,126206,279.1976,279.5675,619.4062
219187,170981,146206,283.6171,278.0516,605.7706
219187,170981,166206,286.7602,276.1776,591.4855
219187,170981,186206,288.8576,273.6516,578.5188
219187,170981,206206,289.5616,271.2272,566.3982
219187,170981,226206,289.8018,268.2568,553.3609
219187,170981,246206,290.9709,264.9453,539.5579
219187,170981,266206,292.2573,261.8759,524.1342
219187,170981,286206,294.4740,259.3573,506.5463
219187,170981,306206,295.8778,256.6239,489.6354
219187,170981,326206,297.1654,255.9583,474.1213
219187,170981,346206,297.6401,253.7365,458.3589
219187,170981,366206,298.3448,247.1861,442.6168
219187,190981,46206,270.9352,305.0471,666.6398
219187,190981,66206,273.4974,300.2579,651.2970
219187,190981,86206,274.2009,297.2084,639.5507
219187,190981,106206,275.9497,294.5195,626.9136
219187,190981,126206,279.9058,293.4755,612.4053
219187,190981,146206,284.0930,292.2412,599.1702
219187,190981,166206,285.4948,289.6659,585.0106
219187,190981,186206,286.7796,286.6015,571.8396
219187,190981,206206,287.1365,284.3846,558.3299
219187,190981,226206,287.7255,282.1504,544.9359
219187,190981,246206,288.1980,279.2146,531.6671
219187,190981,266206,289.4841,276.0760,516.7064
219187,190981,286206,291.2352,272.2555,500.2146
219187,190981,306206,293.4504,268.4176,483.8384
219187,190981,326206,294.8544,267.0775,467.5055
219187,190981,346206,296.0264,265.5498,450.9055
219187,190981,366206,296.3849,262.2854,434.5027
219187,190981,386206,296.8583,257.5485,418.8130
219187,190981,406206,296.9832,251.4949,402.7948
219187,210981,66206,271.0707,314.8730,646.4243
219187,210981,86206,272.4705,310.7809,634.0374
219187,210981,106206,274.2201,307.9313,620.1895
219187,210981,126206,278.0601,307.1862,605.9659
219187,210981,146206,281.2046,307.1182,591.0209
219187,210981,166206,282.3743,304.8592,577.0302
219187,210981,186206,283.7751,301.4785,563.6902
219187,210981,206206,284.7121,298.1671,549.8872
219187,210981,266206,287.1744,287.6424,508.6212
219187,210981,286206,289.0404,282.8880,493.0470
219187,210981,306206,291.2560,279.4355,476.3768
219187,210981,326206,293.3566,278.1472,459.6964
219187,210981,346206,294.0638,276.4219,443.6576
219187,210981,366206,294.1900,273.4046,427.8869
219187,210981,386206,293.9674,269.5745,412.2235
219187,210981,406206,294.4407,263.8889,396.0269
219187,210981,426206,295.4938,257.6894,380.2222
219187,230981,246206,283.3482,303.6074,513.9200
219187,230981,266206,285.9102,299.6039,499.4136
219187,230981,286206,287.5437,295.6006,484.9075
219187,230981,306206,288.7142,291.5232,468.6119
219187,230981,326206,290.4657,288.6094,452.1462
219187,230981,346206,291.1722,287.0619,437.2025
219187,230981,366206,291.4142,284.2324,421.6988
219187,230981,386206,291.7722,280.2317,405.6525
219187,230981,406206,293.0584,275.6751,389.5174
219187,230981,426206,294.4602,270.1944,373.4718
219187,230981,446206,294.7007,264.3705,358.2013
219187,250981,226206,279.7545,319.5303,518.7379
219187,250981,246206,281.1550,315.5765,505.4249
219187,250981,266206,283.7164,311.1530,491.4442
219187,250981,286206,284.8852,307.1745,477.5347
219187,250981,306206,284.6626,303.0109,461.8181
219187,250981,326206,286.0657,300.5838,445.9043
219187,250981,346206,287.7010,299.1993,430.6309
219187,250981,366206,288.8717,295.2504,414.2372
219187,250981,386206,290.6219,290.5478,398.3157
219187,250981,406206,293.1845,285.9390,382.5276
219187,250981,426206,294.5860,281.0217,367.2831
219187,250981,446206,294.0144,276.4036,352.3237
219187,250981,466206,292.3982,271.7856,337.3645
219187,270981,206206,277.4357,335.5346,526.0575
219187,270981,226206,278.0244,331.7019,511.9344
219187,270981,246206,279.7729,327.3972,498.6838
219187,270981,266206,281.8693,322.8354,485.6293
219187,270981,286206,282.3412,318.1381,471.9608
219187,270981,306206,282.1190,314.4711,455.9679
219187,270981,326206,283.5223,312.3775,440.1073
219187,270981,346206,285.5044,309.5971,425.7963
219187,270981,366206,287.8364,305.5813,408.3250
219187,270981,386206,290.2837,301.1108,391.6108
219187,270981,406206,292.4976,296.0994,376.2326
219187,270981,426206,294.2475,291.6440,360.9432
219187,270981,446206,293.3278,287.6584,346.3218
219187,270981,466206,291.4800,284.1696,331.4243
219187,290981,186206,274.1871,351.5192,535.0334
219187,290981,206206,275.9363,346.8315,520.5366
219187,290981,226206,276.7565,342.0403,506.7345
219187,290981,246206,278.7376,338.5483,493.3766
219187,290981,266206,280.3701,334.6710,480.3129
219187,290981,286206,280.6097,330.0330,467.0095
219187,290981,306206,280.8518,326.3832,450.9007
219187,290981,326206,283.0666,322.8862,435.2901
219187,290981,346206,284.7001,319.4981,421.2377
219187,290981,366206,287.3826,317.1622,401.6640
219187,290981,386206,288.9018,313.2824,384.8072
219187,290981,406206,290.4192,308.1426,369.5272
219187,290981,426206,291.8208,303.2425,354.1669
219187,290981,446206,291.2494,299.9066,339.7676
219187,290981,466206,290.2136,297.5788,326.2405
219187,310981,206206,273.8562,358.1360,515.7281
219187,310981,226206,275.4884,352.5491,501.9175
219187,310981,246206,277.2371,348.1678,488.4177
219187,310981,266206,278.5219,344.8983,475.0954
219187,310981,286206,278.6460,341.2016,461.5867
219187,310981,306206,279.7010,338.9969,445.7084
219187,310981,326206,281.7993,334.3709,430.0362
219187,310981,346206,283.5506,330.9951,413.6153
219187,310981,366206,285.7694,329.6944,393.9699
219187,310981,386206,287.0557,325.5652,378.0215
219187,310981,406206,287.1807,321.9302,363.3374
219187,310981,426206,287.5371,317.6356,349.2591
219187,310981,446206,287.8939,314.4527,335.3582
219187,310981,466206,288.0185,311.4577,321.7244
219187,310981,486206,288.4915,308.5144,307.7432
219187,330981,226206,273.1764,363.9994,496.8953
219187,330981,246206,274.8086,358.7287,483.2536
219187,330981,266206,276.3262,355.8965,469.2899
219187,330981,366206,284.1544,341.1718,388.0037
219187,330981,386206,285.2088,337.2822,371.9751
219187,330981,406206,285.5658,334.5613,358.0294
219187,330981,426206,285.1097,331.4972,344.8588
219187,330981,446206,285.4670,329.1271,330.8506
219187,330981,486206,286.7616,322.4896,301.8201
219187,350981,386206,283.8255,349.5106,367.0769
219187,350981,406206,284.0673,347.4493,352.5254
219187,350981,426206,283.9602,345.3783,338.8020
239187,110981,66206,269.1783,247.9641,683.6264
239187,110981,146206,272.3443,233.8266,629.8130
239187,110981,166206,273.1648,230.7450,616.7579
239187,130981,86206,269.0831,255.5716,659.9753
239187,130981,106206,270.8327,253.2260,646.5634
239187,130981,126206,270.6084,251.1525,634.3804
239187,130981,146206,271.0809,248.7207,621.5475
239187,130981,166206,272.7139,245.6735,608.2607
239187,130981,186206,274.1149,242.3274,594.6892
239187,130981,206206,275.6323,239.9646,581.3930
239187,130981,226206,277.1501,238.2095,567.8383
239187,150981,66206,263.0501,271.2083,667.4740
239187,150981,86206,265.8459,268.6698,651.5421
239187,150981,106206,266.2032,267.5474,638.3256
239187,150981,126206,266.6754,265.3800,626.0090
239187,150981,146206,268.8886,263.0417,613.3093
239187,150981,166206,272.2628,260.0288,599.7906
239187,150981,186206,273.8957,256.8531,586.6018
239187,150981,206206,274.7160,253.9420,573.9294
239187,150981,226206,275.7689,251.2457,560.5801
239187,150981,246206,277.4029,248.3714,546.1357
239187,150981,266206,278.8055,245.2254,530.4627
239187,150981,286206,280.7891,242.0892,513.9615
239187,150981,306206,282.0760,238.4911,497.5052
239187,170981,66206,260.2778,284.5388,658.2481
239187,170981,86206,262.2596,281.5014,644.1331
239187,170981,106206,263.3120,279.5216,632.0834
239187,170981,126206,265.0610,276.8672,619.2148
239187,170981,146206,268.8993,274.8795,606.4522
239187,170981,166206,272.0414,272.7041,593.4228
239187,170981,186206,273.4426,270.0251,579.9577
239187,170981,206206,273.9154,267.4401,566.6263
239187,170981,226206,273.9242,264.6081,552.6629
239187,170981,246206,274.9778,262.1441,538.5211
239187,170981,266206,276.0322,259.0920,522.9816
239187,170981,286206,278.2477,256.0150,506.8454
239187,170981,306206,280.1150,252.7503,490.4423
239187,170981,326206,280.8210,249.6464,475.2502
239187,170981,346206,281.1785,245.3543,459.6316
239187,170981,366206,281.6520,240.2246,443.5236
239187,190981,66206,257.1547,298.1114,652.7351
239187,190981,86206,260.2958,293.8830,639.7336
239187,190981,106206,262.0442,290.8087,627.3906
239187,190981,126206,265.4193,289.3275,613.5237
239187,190981,146206,268.9106,288.0686,599.6923
239187,190981,166206,270.4287,286.5705,585.9415
239187,190981,186206,271.1338,283.9262,572.2450
239187,190981,206206,270.7949,281.7020,558.0232
239187,190981,246206,271.8572,276.5764,530.3008
239187,190981,266206,273.3747,272.7016,515.6967
239187,190981,286206,275.8214,269.0415,500.4155
239187,190981,306206,278.0368,265.5544,483.9768
239187,190981,326206,278.6266,262.5445,468.9183
239187,190981,346206,279.5661,259.8111,452.0075
239187,190981,366206,280.1565,256.0674,435.7652
239187,190981,386206,280.2832,252.5386,418.8461
239187,210981,86206,255.6635,308.3009,635.4224
239187,210981,106206,258.8056,304.7840,621.4678
239187,210981,126206,262.5303,304.0835,606.1846
239187,210981,146206,265.2116,304.5220,590.1353
239187,210981,246206,269.2006,289.2225,521.0842
239187,210981,266206,271.6459,284.7991,507.1035
239187,210981,286206,274.4400,280.3854,492.2946
239187,210981,306206,276.1905,276.7601,476.7821
239187,210981,326206,277.5936,274.1279,460.7171
239187,210981,346206,278.8814,272.6594,444.4821
239187,210981,366206,278.7754,270.3685,429.1829
239187,210981,386206,277.8580,266.8153,411.6675
239187,210981,406206,279.1442,261.7373,395.2122
239187,210981,426206,280.3130,255.7848,380.0395
239187,230981,226206,264.4471,304.6688,524.5225
239187,230981,246206,267.0085,301.0828,511.0310
239187,230981,266206,269.9173,296.8372,498.1453
239187,230981,286206,272.4788,292.6361,484.2000
239187,230981,306206,274.4613,289.1046,468.8210
239187,230981,326206,276.5613,286.8577,452.4617
239187,230981,346206,277.3836,285.4808,437.9008
239187,230981,366206,276.9296,283.8396,422.8238
239187,230981,386206,276.4759,279.9775,405.8517
239187,230981,406206,277.9942,274.1731,388.9248
239187,230981,426206,279.7440,268.6578,373.1107
239187,230981,446206,279.8679,262.1150,358.0810
239187,250981,206206,262.4755,319.7737,532.5282
239187,250981,226206,263.4137,316.2770,516.9178
239187,250981,246206,265.1621,312.6813,504.2546
239187,250981,266206,267.8385,308.4950,491.7339
239187,250981,286206,269.9361,304.4570,477.4592
239187,250981,306206,272.1509,300.5499,461.5461
239187,250981,326206,273.9019,298.3698,446.2642
239187,250981,346206,275.1887,297.0274,431.4717
239187,250981,366206,274.8513,294.6525,415.2109
239187,250981,386206,276.0217,290.4466,399.0133
239187,250981,406206,278.0036,284.9486,383.0834
239187,250981,426206,279.1734,279.8953,367.2246
239187,250981,446206,278.9495,274.7806,352.5414
239187,250981,466206,277.6810,269.6487,337.9742
239187,270981,206206,261.2083,331.5919,527.3275
239187,270981,226206,262.6099,327.6405,512.4741
239187,270981,246206,264.4744,323.8398,499.6596
239187,270981,266206,266.3392,319.8859,486.3465
239187,270981,286206,268.0889,316.0110,471.7424
239187,270981,306206,269.2593,312.5488,455.9004
239187,270981,326206,270.8940,310.4280,440.9836
239187,270981,346206,273.2246,307.1781,426.0050
239187,270981,366206,273.4679,304.2744,408.7116
239187,270981,386206,276.3801,300.6513,391.6585
239187,270981,406206,277.4332,295.4943,376.4943
239187,270981,426206,278.2542,290.6363,361.6148
239187,270981,446206,277.7985,286.3171,346.9402
239187,270981,466206,276.4145,282.2205,332.3012
239187,270981,486206,276.4232,278.6276,318.0979
239187,290981,186206,257.6108,347.5322,537.3631
239187,290981,206206,259.8243,343.3657,523.1864
239187,290981,226206,261.8057,338.9004,508.7250
239187,290981,246206,264.0189,335.4084,495.3671
239187,290981,266206,266.0007,332.1659,481.1009
239187,290981,286206,266.5894,327.7947,466.7732
239187,290981,306206,266.5994,325.3926,451.4563
239187,290981,326206,268.6979,321.5275,436.0239
239187,290981,346206,271.2603,317.2004,420.6363
239187,290981,366206,273.1298,315.2648,402.1934
239187,290981,386206,275.1138,311.8049,384.8109
239187,290981,406206,275.0063,307.2633,370.1007
239187,290981,426206,275.5948,302.2423,355.5509
239187,290981,446206,275.7197,298.7013,341.0003
239187,290981,466206,274.9156,295.2444,327.4114
239187,290981,486206,275.1564,292.0788,313.3948
239187,310981,206206,257.3960,354.8927,518.4135
239187,310981,226206,260.4216,349.7428,503.9612
239187,310981,246206,262.5187,345.3021,490.0963
239187,310981,266206,263.9205,342.6329,475.8032
239187,310981,286206,264.2776,339.0918,461.2525
239187,310981,306206,264.7521,337.3567,446.0419
239187,310981,366206,273.2570,327.3002,394.7752
239187,310981,386206,274.0796,323.5737,378.4171
239187,310981,406206,273.3922,319.9389,363.7331
239187,310981,426206,273.2842,316.3534,350.2422
239187,310981,446206,273.5243,312.3232,336.6802
239187,310981,466206,273.3004,308.8489,323.2070
239187,310981,486206,273.6572,305.5722,309.1726
239187,310981,506206,274.5949,302.6041,294.5948
239187,330981,246206,259.5108,356.9501,484.5132
239187,330981,266206,260.6808,354.1278,469.7216
239187,330981,366206,272.3382,338.5378,388.8892
239187,330981,386206,273.2766,334.7594,372.8783
239187,330981,406206,272.9373,331.8336,358.7815
239187,330981,426206,272.1327,328.4014,345.7893
239187,330981,446206,272.3732,325.4829,332.4047
