x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
335319,268146,279817,263.0261,188.5638,136.5664
335319,298146,159817,274.5512,188.5258,52.0512
335319,298146,189817,272.5438,193.1742,72.7000
335319,298146,219817,269.7180,197.8982,92.3663
335319,298146,249817,266.9392,203.0504,111.8067
335319,298146,279817,264.1138,208.4641,131.0327
335319,328146,159817,273.7734,208.1359,46.9238
335319,328146,189817,272.1893,212.8195,67.2608
335319,328146,219817,270.0182,217.2076,86.9206
335319,328146,249817,267.4668,221.9789,106.6420
335319,328146,279817,265.1881,227.2583,125.0491
335319,358146,189817,270.3157,232.3937,60.9190
335319,358146,219817,268.8933,236.2282,81.0567
335319,358146,249817,266.9061,240.9122,100.1886
365319,88146,129817,296.3044,46.0148,70.5575
365319,88146,159817,295.3227,47.6707,90.3275
365319,88146,189817,293.3209,50.2284,111.2504
365319,118146,99817,295.4276,62.9234,45.2167
365319,118146,129817,293.7529,65.1208,65.3523
365319,118146,159817,293.0127,67.7180,86.0562
365319,118146,189817,292.0439,70.6064,106.6483
365319,118146,219817,291.3147,73.9002,127.3805
365319,118146,249817,290.5516,78.8045,146.7454
365319,148146,129817,293.8804,85.1590,59.4426
365319,148146,159817,293.1952,88.8375,81.1315
365319,148146,189817,292.2303,92.0875,101.9579
365319,148146,249817,289.0987,100.9306,140.3754
365319,178146,159817,294.0000,109.3746,74.4343
365319,178146,189817,292.7017,113.7546,95.7022
365319,178146,219817,290.5928,118.6123,115.1866
365319,178146,249817,288.2751,123.6010,134.1683
365319,178146,279817,287.1788,127.7184,152.9533
365319,208146,129817,296.6702,124.7602,46.0056
365319,208146,189817,293.1692,134.0379,89.7962
365319,208146,249817,288.9239,144.5352,128.0159
365319,208146,279817,287.8464,148.5994,146.8352
365319,238146,129817,296.7096,144.3230,40.3085
365319,238146,159817,295.9219,149.7296,62.1339
365319,238146,189817,294.5881,154.2375,82.6732
365319,238146,219817,292.3669,159.1735,102.5952
365319,238146,249817,289.8817,164.0077,122.1009
365319,238146,279817,288.4831,168.4370,141.1456
365319,268146,159817,296.2376,169.2809,56.0098
365319,268146,189817,294.8694,174.3415,76.8330
365319,268146,219817,292.6961,179.1540,97.2542
365319,268146,249817,290.3446,184.1240,117.2075
365319,298146,129817,297.6876,186.0154,29.5007
365319,298146,159817,296.6926,189.8877,51.0948
365319,298146,189817,293.8427,194.1326,72.7847
365319,298146,219817,293.5303,199.0827,91.8001
365319,298146,249817,291.7501,203.8185,111.7917
365319,298146,279817,290.4967,209.1733,130.5997
365319,298146,309817,289.1084,213.8931,148.9912
365319,328146,129817,296.7563,206.7056,24.2995
365319,328146,159817,295.8726,210.0504,45.8103
365319,328146,189817,294.3227,214.1401,67.3784
365319,328146,219817,293.0984,218.1647,86.9716
365319,328146,249817,292.1812,222.6426,106.6855
365319,328146,279817,291.1721,228.8366,125.7968
365319,328146,309817,290.0588,234.1313,144.2063
365319,358146,189817,294.3396,234.2625,61.2852
365319,358146,219817,293.2205,237.6353,81.2704
365319,358146,249817,292.3831,242.4663,101.3053
395319,88146,129817,322.1643,47.0592,72.2694
395319,88146,159817,323.2591,48.1499,91.7025
395319,88146,189817,324.2360,51.1377,111.7961
395319,118146,129817,322.1471,67.0084,66.4648
395319,118146,159817,322.6158,68.9051,86.7106
395319,118146,189817,322.6520,71.7355,107.0573
395319,118146,219817,322.5128,75.2148,127.4990
395319,148146,159817,321.3541,90.2080,80.9360
395319,148146,189817,321.0493,93.6413,102.0852
395319,148146,219817,321.7315,97.3384,122.7776
395319,148146,249817,321.8883,102.5094,141.4148
395319,178146,159817,320.0580,111.1860,74.2210
395319,178146,189817,319.4975,114.7048,95.7515
395319,178146,249817,320.3176,124.1007,135.0573
395319,208146,189817,319.5417,135.2372,90.2986
395319,208146,249817,319.3233,144.3680,128.0468
395319,298146,159817,319.1797,193.3637,49.8914
395319,298146,189817,318.6196,197.3326,70.7607
395319,298146,219817,317.6078,201.2891,91.2695
395319,298146,249817,317.3346,205.9901,111.1736
395319,298146,279817,317.4691,211.6806,130.6343
395319,328146,159817,318.6051,213.6910,44.2274
395319,328146,189817,318.0223,217.0934,66.0009
395319,328146,219817,317.4344,220.8151,86.3934
395319,328146,249817,317.2959,225.0111,106.7901
395319,328146,279817,317.4918,230.6124,125.7222
395319,358146,189817,318.1608,236.7872,60.2565
395319,358146,219817,317.9953,241.2000,81.0200
425319,58146,159817,352.3185,28.2527,92.0935
425319,58146,189817,354.1076,31.6667,112.4609
425319,88146,129817,349.0781,45.3317,67.6374
425319,88146,159817,350.7667,48.5287,86.9084
425319,88146,189817,352.8840,51.8326,108.1689
425319,88146,219817,353.6517,55.0120,129.0448
425319,118146,99817,346.9187,64.0826,44.4389
425319,118146,129817,348.6711,66.4031,63.8755
425319,118146,159817,350.1392,69.7148,84.4304
425319,118146,189817,351.1729,73.9179,104.7980
425319,118146,219817,351.5850,77.2165,124.8451
425319,118146,249817,351.8569,81.8166,144.6919
425319,148146,99817,344.7662,84.9062,38.6289
425319,148146,129817,346.2032,87.6744,59.0966
425319,148146,189817,348.5139,96.2185,100.0104
425319,148146,249817,351.1344,104.4273,138.7783
425319,178146,129817,343.6416,109.6872,52.8446
425319,178146,159817,344.9001,113.6336,74.3594
425319,178146,219817,348.0499,122.4664,113.0571
425319,178146,249817,349.5221,127.0998,132.7769
425319,178146,279817,351.1959,130.6434,152.3274
425319,208146,99817,341.6674,126.5512,25.0651
425319,208146,129817,341.6684,130.6140,46.3945
425319,208146,189817,343.7535,138.9389,88.8026
425319,208146,219817,345.1173,142.9656,107.1949
425319,208146,249817,347.7265,147.7701,127.0284
425319,208146,279817,349.3676,151.7019,146.3538
425319,238146,99817,340.3714,147.4715,18.5659
425319,238146,129817,340.5018,151.1237,40.1943
425319,238146,159817,340.8702,155.2645,62.0416
425319,238146,189817,341.6909,159.4046,81.7580
425319,238146,219817,343.5750,163.6548,102.0830
425319,238146,249817,345.9468,167.8708,121.6577
425319,238146,279817,347.6977,172.0755,140.6938
425319,268146,159817,340.9864,175.5294,55.5409
425319,268146,189817,341.5407,179.3813,76.1621
425319,268146,219817,342.7645,183.9503,96.4863
425319,268146,249817,344.8178,188.3131,116.9988
425319,268146,279817,346.2209,192.7482,135.9921
425319,298146,129817,340.6859,192.3560,28.0077
425319,298146,159817,341.0152,196.2650,49.1413
425319,298146,189817,341.1326,199.9683,70.7706
425319,298146,219817,341.9648,204.2930,90.9251
425319,298146,249817,342.8825,208.2720,111.3512
425319,298146,279817,344.3449,213.0997,130.6729
425319,298146,309817,346.0782,217.0864,149.5856
425319,328146,159817,341.2166,216.7436,43.3558
425319,328146,219817,341.4646,223.7197,85.5036
425319,328146,249817,342.0351,227.5766,105.8083
425319,328146,279817,343.0187,232.8468,125.0818
425319,358146,189817,341.9981,240.0275,59.5468
425319,358146,219817,341.7455,243.3770,79.7744
425319,358146,249817,342.0453,247.6399,99.7538
455319,58146,159817,378.3792,27.6788,87.5616
455319,58146,189817,379.7523,30.2036,108.1121
455319,58146,219817,380.9854,34.1874,128.9163
455319,88146,159817,376.9998,48.2725,81.8095
455319,88146,189817,378.0438,51.6958,103.7566
455319,88146,219817,379.2421,55.0379,125.0087
455319,118146,129817,372.8929,65.8625,61.1192
