x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
262200,285853,172007,85.8327,191.5603,83.8834
262200,285853,192007,87.2369,196.3297,100.4327
262200,285853,212007,83.8639,201.2192,109.1672
262200,285853,232007,80.4871,206.3647,118.9432
262200,285853,252007,76.7047,211.8882,128.3010
262200,305853,152007,86.1511,203.3576,65.4229
262200,305853,172007,86.3725,207.5717,79.5686
262200,305853,192007,89.2320,210.5541,97.5958
262200,305853,212007,87.3602,215.0157,107.1651
262200,305853,232007,84.4873,220.2293,115.9975
262200,305853,252007,81.1587,225.9494,124.8854
262200,325853,172007,86.4549,223.2393,74.2059
262200,325853,192007,87.3573,226.7117,88.7108
262200,325853,212007,87.4887,230.0376,101.8373
262200,325853,232007,87.0275,233.4502,112.9428
262200,325853,252007,84.7919,238.8773,122.7180
262200,345853,192007,87.4892,242.3139,81.7995
262200,345853,212007,86.2528,246.8493,94.1533
262200,345853,232007,85.2438,251.2608,106.0316
262200,345853,252007,85.5129,254.4695,118.4899
282200,165853,172007,99.8294,94.2852,111.7996
282200,165853,192007,98.1010,100.8889,124.1525
282200,165853,212007,96.2733,107.4031,137.0070
282200,165853,232007,93.4488,107.6767,148.2913
282200,185853,172007,100.3241,109.5359,106.7564
282200,185853,192007,99.9122,118.5374,123.3465
282200,185853,212007,95.3564,119.8735,132.5295
282200,185853,232007,91.8931,121.5519,142.7124
282200,205853,152007,102.6510,118.4296,86.0789
282200,205853,172007,101.5980,125.0413,102.4804
282200,205853,192007,99.5455,131.0631,116.3291
282200,205853,212007,94.4854,133.8468,126.6238
282200,205853,232007,90.4322,137.1088,138.2471
282200,205853,252007,91.3857,143.3613,154.0337
282200,225853,152007,102.7343,134.9783,80.7321
282200,225853,172007,101.8210,140.5498,96.1724
282200,225853,192007,99.7656,145.8885,109.5842
282200,225853,212007,94.5700,149.9003,120.5188
282200,225853,252007,89.9231,160.7217,147.2447
282200,245853,132007,104.4217,147.3296,62.3289
282200,245853,152007,103.1874,152.0154,75.9206
282200,245853,172007,102.7726,157.3128,91.4044
282200,245853,192007,100.3984,161.8852,104.0028
282200,245853,212007,95.4307,167.3167,115.3372
282200,245853,252007,90.3729,178.7612,141.1252
282200,265853,132007,105.0087,164.7560,58.7954
282200,265853,152007,103.2255,169.3143,72.0964
282200,265853,172007,103.0415,174.0168,87.1941
282200,265853,192007,100.6661,179.4751,99.3336
282200,265853,212007,96.5645,184.8695,110.2037
282200,265853,252007,91.0512,197.0984,136.0998
282200,285853,132007,105.6419,181.9967,55.1648
282200,285853,152007,103.9015,186.9379,67.8075
282200,285853,172007,103.2623,191.1318,83.0419
282200,285853,192007,101.6191,196.3917,95.7945
282200,285853,212007,97.8335,201.8478,105.9582
282200,285853,232007,94.9609,208.0445,118.2456
282200,285853,252007,92.7275,213.6259,131.3271
282200,305853,152007,104.3130,202.8266,64.4555
282200,305853,172007,102.9831,207.7761,78.8950
282200,305853,192007,103.1147,211.9316,94.1091
282200,305853,212007,100.2860,217.4420,103.9377
282200,305853,232007,97.6402,222.9738,114.9020
282200,305853,252007,95.7239,228.3542,126.5662
282200,325853,152007,104.9867,219.3002,60.1953
282200,325853,172007,104.7068,223.8522,75.9836
282200,325853,192007,105.8841,225.4177,93.5130
282200,325853,212007,103.2835,230.3376,103.1395
282200,325853,232007,100.4563,236.2276,112.4631
282200,325853,252007,98.8586,241.4536,122.7599
282200,345853,172007,105.5654,238.7867,70.2366
282200,345853,192007,104.2358,242.1482,83.2872
282200,345853,212007,103.1378,246.8165,96.2902
282200,345853,232007,103.3620,249.2547,109.7380
282200,345853,252007,101.6742,255.8007,120.9028
282200,365853,192007,105.3253,256.9085,79.3185
282200,365853,212007,103.9091,262.6551,91.1304
282200,365853,232007,103.3570,265.8516,103.7371
302200,165853,172007,118.5384,94.5106,112.6736
302200,165853,192007,114.0248,100.7920,125.3858
302200,165853,212007,110.0604,104.0533,137.0026
302200,165853,232007,108.1924,106.6164,148.8549
302200,185853,152007,123.0889,102.0244,91.9147
302200,185853,172007,119.2148,108.9343,107.3782
302200,185853,192007,115.2918,115.7670,122.0403
302200,185853,212007,110.0964,117.8480,132.7466
302200,185853,252007,111.8680,128.8043,165.6169
302200,205853,152007,123.8122,118.5967,87.3710
302200,205853,172007,120.4394,125.1692,103.3995
302200,205853,192007,116.6952,130.1406,116.7116
302200,205853,212007,112.8233,135.1473,130.6312
302200,205853,252007,110.7249,146.7112,158.6163
302200,225853,132007,127.3585,130.0009,68.0537
302200,225853,152007,124.0308,135.3057,82.9723
302200,225853,172007,121.2481,140.6992,98.0867
302200,225853,192007,118.6453,146.5267,112.2630
302200,225853,212007,114.1834,152.6207,126.9130
302200,225853,252007,110.5831,164.5024,154.9053
302200,245853,132007,126.8069,147.0299,63.8490
302200,245853,152007,124.0709,152.2872,78.6780
302200,245853,172007,121.5610,157.1881,93.1682
302200,245853,192007,119.4609,162.8243,107.5771
302200,245853,212007,114.9529,169.4299,121.9557
302200,245853,232007,110.3991,177.0702,137.1623
302200,245853,252007,110.6695,181.9917,150.3866
302200,265853,132007,126.1658,164.5874,60.6932
302200,265853,152007,123.8868,169.1266,74.6145
302200,265853,172007,121.7411,174.2938,89.3012
302200,265853,192007,120.2350,179.0342,102.6077
302200,265853,212007,117.5908,185.0563,116.2236
302200,265853,232007,112.1248,193.1330,130.9559
302200,265853,252007,111.5298,198.1845,144.5597
302200,285853,132007,125.7997,181.3673,57.0155
302200,285853,152007,123.7930,186.1469,70.4197
302200,285853,172007,122.2403,191.1683,85.5691
302200,285853,192007,120.2770,195.6592,97.8314
302200,285853,232007,113.5296,208.6121,124.0774
302200,285853,252007,112.6614,213.0873,136.9084
302200,305853,132007,126.0726,197.9877,52.0562
302200,305853,152007,123.2815,203.2301,65.5113
302200,305853,172007,122.1907,208.0089,81.3652
302200,305853,192007,119.7267,212.7438,92.8796
302200,305853,212007,116.6251,218.3486,104.9214
302200,305853,232007,114.4794,223.9198,118.3805
302200,305853,252007,113.2463,228.5059,130.5496
302200,325853,152007,124.0999,219.3531,62.1548
302200,325853,172007,123.1863,223.9862,78.4195
302200,325853,192007,121.4510,227.4238,92.6327
302200,325853,212007,117.8954,232.9443,102.0846
302200,325853,232007,115.8847,238.0058,113.3748
302200,345853,152007,125.2367,235.6121,56.9471
302200,345853,172007,124.0884,239.1859,73.3272
302200,345853,192007,123.6298,240.3944,90.3322
302200,345853,212007,121.1663,244.3245,100.8855
302200,345853,232007,118.5668,250.2927,110.8721
302200,365853,192007,123.2125,257.2932,80.6797
302200,365853,212007,121.3877,261.8260,93.4038
302200,365853,232007,120.2490,266.6389,106.2176
322200,185853,192007,132.0387,116.6078,125.9018
322200,185853,212007,126.5332,119.3287,140.9596
322200,185853,232007,125.5778,125.1126,156.7958
322200,205853,172007,138.4080,127.4501,106.7201
322200,205853,192007,132.9441,133.0205,122.2102
322200,205853,212007,127.2993,138.2083,138.3513
322200,205853,232007,125.7522,144.0472,151.5524
322200,205853,252007,127.4788,149.2568,160.2528
322200,225853,172007,138.7209,143.6050,102.1763
322200,225853,192007,134.6686,149.3147,117.6665
322200,225853,212007,129.5236,156.0204,133.6552
322200,225853,232007,126.4697,161.6845,146.1933
322200,225853,252007,127.1521,166.2027,157.1871
322200,245853,132007,151.1563,149.6872,70.6225
322200,245853,152007,145.1882,155.1753,83.7057
322200,245853,172007,139.1738,159.9907,97.5873
322200,245853,192007,136.3950,165.4422,112.0378
322200,245853,212007,130.6129,172.3242,128.5944
322200,245853,232007,127.6013,178.6698,141.6145
322200,245853,252007,127.7806,183.2356,154.4501
322200,265853,132007,150.9275,164.8453,65.6735
322200,265853,152007,143.5467,171.1843,79.7188
322200,265853,172007,139.1702,176.3142,93.8875
322200,265853,192007,136.4334,181.2313,107.4830
322200,265853,212007,131.6976,188.8604,123.3046
322200,265853,232007,129.3726,194.6949,136.9213
322200,265853,252007,129.3229,199.1198,149.8483
322200,285853,132007,148.4663,181.5591,60.9960
322200,285853,152007,142.8168,186.8104,76.2460
322200,285853,172007,140.0340,192.2226,90.1840
322200,285853,192007,137.5233,196.9670,103.2107
322200,285853,212007,133.4677,203.4879,117.2614
322200,285853,232007,130.5059,210.3649,132.1138
322200,285853,252007,130.4567,214.2927,144.5144
322200,305853,132007,148.0109,197.7785,55.4689
322200,305853,152007,144.0883,203.4526,70.3940
322200,305853,172007,140.6254,208.5335,84.8407
322200,305853,192007,138.1124,212.5096,97.4196
322200,305853,232007,131.7290,224.2234,125.5813
322200,305853,252007,131.3158,228.4420,137.5584
322200,325853,152007,145.2701,219.5631,65.3422
322200,325853,172007,141.5360,224.2595,80.8102
322200,325853,192007,137.7942,228.4672,93.2986
322200,325853,212007,134.2339,233.4795,105.0477
322200,325853,232007,132.3597,237.9984,118.2990
322200,345853,152007,145.6330,235.4971,60.3136
322200,345853,172007,143.4395,239.0105,76.8542
322200,345853,192007,139.8862,241.8064,91.1016
322200,345853,212007,136.1892,246.1133,101.3762
322200,345853,232007,134.0874,251.2213,112.9416
322200,365853,192007,142.0188,258.4420,83.2163
322200,365853,212007,139.5145,262.2717,96.9959
342200,125853,152007,157.8119,60.6520,116.5406
342200,125853,172007,158.6292,66.2225,129.5359
342200,125853,192007,157.2177,71.8039,142.6635
342200,145853,152007,160.9919,76.0869,110.8120
342200,145853,172007,160.8067,79.7643,124.4657
342200,145853,192007,158.1636,84.8359,137.8140
342200,165853,172007,160.4279,94.9235,121.2624
342200,185853,112007,168.4934,105.5751,74.8834
342200,185853,132007,168.6260,108.7787,87.1614
342200,185853,192007,150.3375,118.5803,132.4305
342200,185853,212007,145.4677,123.7725,146.4491
342200,185853,232007,145.4638,129.4990,158.7889
342200,205853,112007,170.1287,118.8086,69.3303
342200,205853,132007,170.3518,122.6579,83.5047
342200,205853,152007,166.1193,125.7857,97.2406
342200,205853,192007,148.6504,136.5103,129.0014
342200,205853,212007,144.4144,141.9186,141.5639
342200,205853,232007,143.0927,147.2146,154.1907
342200,205853,252007,144.5446,151.4652,164.8410
