x,y,z,jrc2018u_x,jrc2018u_y,jrc2018u_z
110000,189272,93622,232.4529,64.1071,109.0249
110000,189272,113622,232.0410,76.4928,107.2458
110000,189272,133622,232.6471,91.3504,103.5415
110000,189272,153622,231.6064,104.8481,100.0693
110000,189272,173622,230.0185,115.6099,95.5696
110000,189272,193622,228.7396,128.1864,91.1968
110000,189272,213622,228.0152,141.0520,88.3373
110000,189272,233622,224.5149,154.4374,86.7325
110000,189272,253622,225.4290,167.3819,82.4244
110000,189272,273622,227.2061,181.5238,77.9520
110000,209272,53622,232.0837,34.0238,102.3541
110000,209272,73622,231.7647,47.8610,98.6081
110000,209272,93622,232.5881,60.5592,96.3938
110000,209272,113622,232.1789,73.3050,94.9414
110000,209272,133622,233.2386,88.5636,90.5475
110000,209272,153622,232.5165,101.4769,87.1976
110000,209272,173622,229.4213,112.3305,83.0249
110000,209272,193622,227.2825,124.4740,79.2254
110000,209272,213622,225.3224,136.9605,77.4741
110000,209272,233622,222.8714,150.1196,75.6264
110000,209272,253622,223.7409,163.7450,71.7523
110000,209272,273622,226.2475,177.8490,67.1803
110000,229272,73622,234.1347,44.7556,87.0489
110000,229272,93622,234.1286,56.8202,84.2196
110000,229272,113622,234.0529,70.4477,80.5522
110000,229272,133622,235.1539,84.6090,76.9131
110000,229272,153622,235.4757,97.1605,74.0105
110000,229272,173622,230.6873,109.5653,70.8841
110000,229272,193622,225.1815,121.8151,68.2349
110000,229272,213622,218.9934,133.9972,68.1225
110000,229272,233622,219.9073,145.4735,65.5760
110000,229272,253622,222.5482,158.4115,61.0433
110000,229272,273622,226.0644,173.6742,56.3912
110000,249272,93622,237.6972,53.7684,71.6675
110000,249272,113622,236.6984,66.5332,68.2618
110000,249272,133622,237.0233,79.0502,64.2693
110000,249272,153622,237.1152,90.9367,60.1718
110000,249272,213622,237.3069,129.0594,51.3973
110000,249272,233622,234.3985,138.7052,48.8037
110000,249272,273622,226.9697,167.5722,43.3484
130000,69272,253622,249.2111,191.3204,149.9442
130000,89272,93622,245.4445,73.8352,161.9510
130000,89272,173622,245.8231,128.6807,149.0775
130000,89272,193622,247.2378,143.4983,147.3565
130000,89272,213622,248.0170,159.0149,144.9069
130000,89272,233622,249.0195,174.5384,142.4889
130000,89272,253622,249.6627,187.6378,139.2277
130000,89272,273622,249.1172,200.9270,136.1939
130000,89272,293622,247.0238,215.6176,132.0124
130000,109272,93622,245.7519,71.8769,152.7591
130000,109272,113622,245.3943,86.8422,148.4991
130000,109272,133622,244.9460,100.7346,144.9676
130000,109272,153622,245.1801,112.8588,142.0655
130000,109272,173622,246.2783,125.3901,139.6852
130000,109272,193622,247.4180,140.8243,137.0335
130000,109272,213622,248.0136,156.5391,133.8739
130000,109272,233622,249.8371,170.7886,130.7320
130000,109272,253622,250.4293,183.2419,127.4163
130000,109272,273622,249.9348,196.8892,124.6289
130000,109272,293622,247.3415,211.6697,120.6829
130000,129272,93622,246.0218,69.9324,142.7279
130000,129272,113622,245.5732,84.8932,138.7967
130000,129272,133622,244.9415,98.5132,135.2578
130000,129272,153622,244.4943,110.3553,132.6826
130000,129272,173622,244.5890,122.7529,130.1047
130000,129272,193622,246.2300,137.7851,126.5619
130000,129272,213622,247.5095,152.7294,122.7781
130000,129272,233622,249.8313,166.4404,118.8660
130000,129272,253622,251.2006,178.7573,115.7323
130000,129272,273622,250.0675,192.4015,112.7167
130000,129272,293622,247.2957,207.4142,108.5482
130000,149272,73622,248.2026,54.3215,134.7245
130000,149272,93622,247.2490,67.9612,132.0385
130000,149272,113622,246.3878,82.1840,128.2754
130000,149272,133622,245.3036,95.2035,124.8242
130000,149272,153622,243.7623,108.0505,122.7366
130000,149272,173622,242.8122,119.8915,120.2907
130000,149272,193622,244.5419,134.6277,115.4644
130000,149272,213622,245.3625,148.0081,111.2362
130000,149272,233622,248.3730,161.0700,107.1790
130000,149272,253622,250.6498,174.1384,103.6697
130000,149272,273622,249.5623,187.5127,100.5554
130000,149272,293622,246.6112,203.0334,96.2539
130000,169272,53622,250.7082,38.9627,125.8848
130000,169272,73622,250.2509,52.0553,123.0843
130000,169272,93622,249.5690,65.8766,120.4011
130000,169272,113622,249.1198,78.2508,116.7569
130000,169272,133622,247.9893,91.3623,113.4821
130000,169272,153622,245.9442,104.8019,111.5995
130000,169272,173622,243.7180,117.3414,108.6134
130000,169272,193622,243.2665,130.2468,103.1813
130000,169272,213622,244.9964,142.8608,98.1756
130000,169272,233622,247.6401,155.9066,94.7821
130000,169272,253622,249.0991,169.1186,90.9921
130000,169272,273622,247.5551,182.8753,87.5003
130000,169272,293622,245.1931,198.5235,83.7658
130000,189272,53622,250.5235,35.9982,114.0975
130000,189272,73622,250.7529,49.2873,111.2438
130000,189272,93622,251.2584,62.3276,108.1404
130000,189272,113622,251.7683,75.1579,104.7703
130000,189272,133622,251.2702,88.6368,101.4050
130000,189272,153622,249.9524,101.5320,98.6228
130000,189272,173622,247.3539,113.1527,94.7555
130000,189272,193622,246.4480,125.5068,89.0398
130000,189272,213622,247.8633,138.5339,84.0802
130000,189272,233622,249.1390,152.1260,82.1757
130000,189272,253622,248.3719,165.0531,78.8991
